% Transportation data by me (E. Hedemalm, I. Panorel, A. Soderberg) when walking, bus and car.
% Internal name of the set.
@relation sensor

% Attributes.
% startTimeSecond,
% accMin, accMax, accAvg, accStdev,
% gyroMin, gyroMax, gyroAvg, gyroStdev,

@attribute startTimeSecond real

@attribute accMin real
@attribute accMax real
@attribute accAvg real
@attribute accStdev real

@attribute gyroMin real
@attribute gyroMax real
@attribute gyroAvg real
@attribute gyroStdev real

% transport
@attribute transport {Idle,Bus,Foot,Car,Bike,Train,Tram}

% startTimeSecond, accMin, accMax, accAvg, accStdev, gyroMin, gyroMax, gyroAvg, gyroStdev, transport
% DATA-START Bus data from a trip to the city-center.
@data
1488358972,8.02543,11.915791,9.912168,7.615773,0.011280565,0.08233446,0.035562977,0.0,Car
1488358977,7.446087,12.838544,9.927225,13.527749,0.003880187,0.098777175,0.040776245,0.0,Car
1488358982,6.9608026,12.863682,9.919905,11.401754,0.0048452313,0.07373943,0.0247088,0.0,Car
1488358987,5.745653,13.871688,9.951776,17.088007,0.0068242787,0.11981047,0.041100983,0.0,Car
1488358992,5.813433,14.647005,9.955138,20.09975,0.009450524,0.101577245,0.038820263,0.0,Car
1488358997,3.248368,17.03936,9.986119,24.145393,0.011046633,0.16604698,0.055746865,0.0,Car
1488359002,6.3428106,14.035312,9.963199,17.66352,0.007616974,0.12510587,0.0425855,0.0,Car
1488359007,6.1637115,15.228732,9.93237,18.027756,0.013176944,0.0996866,0.039393675,0.0,Car
1488359012,7.053519,13.729343,9.942518,17.349352,0.013994885,0.10845096,0.04477171,0.0,Car
1488359017,7.0921,14.860975,9.931382,17.578396,0.008519863,0.19201292,0.046196405,0.0,Car
1488359022,6.34745,13.468586,9.918141,17.804493,0.004053377,0.13077274,0.04447836,0.0,Car
1488359027,4.5622635,16.102358,9.994345,24.207438,0.00818067,0.14930709,0.050079398,0.0,Car
1488359032,6.0453897,15.145108,9.955171,22.605309,0.0068954765,0.16442713,0.062194772,0.0,Car
1488359037,5.7557144,15.164338,9.9475155,19.824228,0.0070617115,0.12928064,0.041070953,0.0,Car
1488359042,5.9821544,15.0504875,9.927174,21.283796,0.0030769773,0.101028055,0.033324074,0.0,Car
1488359047,7.02292,12.502214,9.9021635,11.045361,0.002454604,0.07635455,0.031568017,0.0,Car
1488359052,5.6974673,14.187562,9.956413,17.916473,0.021293659,0.069763996,0.040890332,0.0,Car
1488359057,7.8522468,12.423249,9.93941,9.165152,0.0114822,0.09091301,0.04047439,0.0,Car
1488359062,6.83697,13.033437,9.930458,15.811388,0.0065247933,0.06903588,0.035540104,0.0,Car
1488359067,5.3132577,14.794725,9.961552,19.924858,0.008975479,0.102936074,0.04371249,0.0,Car
1488359072,5.8918233,14.770148,9.9856825,17.691807,0.012484885,0.303471,0.16989455,0.0,Car
1488359077,4.6800756,15.631042,9.924356,17.9722,0.016132977,0.32758734,0.15393344,0.0,Car
1488359082,5.857069,15.246981,9.899291,16.309507,0.008881703,0.12924479,0.039294105,0.0,Car
1488359087,6.0490594,14.935325,9.918395,17.406895,0.007368825,0.13083799,0.037004627,0.0,Car
1488359092,8.304689,11.428265,9.934671,6.0,0.0029585771,0.041482773,0.020764997,0.0,Car
1488359097,7.64505,13.326915,9.966065,10.34408,0.002696629,0.14117557,0.036477484,0.0,Car
1488359102,7.2871165,13.121289,9.917383,8.246211,0.005315513,0.083711684,0.033277646,0.0,Car
1488359107,7.947002,11.850179,9.896199,10.392304,0.002914186,0.066933386,0.028658008,0.0,Car
1488359112,7.589405,11.766337,9.91893,5.477226,0.0031045123,0.06525196,0.018717755,0.0,Car
1488359117,8.225004,12.43873,9.896273,6.164414,0.006738689,0.056762964,0.023449518,0.0,Car
1488359122,8.141374,11.8626585,9.901353,6.164414,0.0033361798,0.0721878,0.023565557,0.0,Car
1488359127,6.6034894,11.948468,9.879778,9.219544,0.0020828436,0.08598869,0.028696703,0.0,Car
1488359132,7.48467,11.687584,9.916886,7.2111025,5.886752E-4,0.051680118,0.017182535,0.0,Car
1488359137,7.800052,11.684471,9.868431,8.185352,0.0025336128,0.06395109,0.021067122,0.0,Car
1488359142,6.2374907,15.122942,9.908531,15.0,0.00333135,0.09294891,0.023776667,0.0,Car
1488359147,7.9366775,12.515997,9.915366,6.3245554,0.0014573486,0.06228323,0.023796193,0.0,Car
1488359152,7.8742056,11.895621,9.878384,6.928203,0.0052532656,0.08088952,0.027310774,0.0,Car
1488359157,7.3980045,12.143512,9.855359,9.327379,0.0026067037,0.13669054,0.03239458,0.0,Car
1488359162,8.486067,11.57661,9.89728,5.0990195,0.0087973885,0.054356255,0.023561183,0.0,Car
1488359167,7.9842076,11.259988,9.8665,4.7958317,0.0046070702,0.03792268,0.016667444,0.0,Car
1488359172,7.674762,12.030108,9.914886,6.244998,0.0033177424,0.07549583,0.019670071,0.0,Car
1488359177,7.533754,12.048083,9.880094,9.380832,0.0069936304,0.051916845,0.026200788,0.0,Car
1488359182,7.4021583,13.107129,9.958057,12.369317,0.0126984995,0.07550835,0.030957477,0.0,Car
1488359187,8.232245,11.918146,9.974554,6.244998,0.02111347,0.06106828,0.032303497,0.0,Car
1488359192,7.501175,11.880392,9.90307,7.3484693,0.016108053,0.07031969,0.032012153,0.0,Car
1488359197,8.352324,11.140289,9.83948,3.8729835,0.017543023,0.05740768,0.033397198,0.0,Car
1488359202,7.5270143,13.04906,9.896521,11.874342,0.017504606,0.13821957,0.041624993,0.0,Car
1488359207,8.119455,11.901103,10.011279,8.246211,0.017080093,0.07649105,0.040190157,0.0,Car
1488359212,7.934787,12.627242,9.993572,10.099504,0.0048781964,0.106197,0.031930774,0.0,Car
1488359217,8.02395,11.888638,9.926541,5.8309517,0.0043969057,0.053870704,0.02483166,0.0,Car
1488359222,6.480159,14.510936,9.83045,13.190906,0.008734761,0.16604735,0.039384667,0.0,Car
1488359227,7.474221,12.791159,9.878565,9.219544,0.005120817,0.096694656,0.02502874,0.0,Car
1488359232,8.000255,11.96588,9.845005,8.485281,0.0084702205,0.09206316,0.027566187,0.0,Car
1488359237,8.270022,11.592626,9.829851,4.582576,0.0034364865,0.048717022,0.020514615,0.0,Car
1488359242,6.714334,13.053992,9.873349,11.789826,0.0021077269,0.0622577,0.021414623,0.0,Car
1488359247,8.077345,11.624852,9.881056,6.164414,0.0022971139,0.03004871,0.013848172,0.0,Car
1488359252,7.9721336,11.264555,9.90269,5.477226,0.00882845,0.038456555,0.020553144,0.0,Car
1488359257,7.539743,12.299698,9.916508,9.69536,0.0054612258,0.089603245,0.032250274,0.0,Car
1488359262,6.7785463,13.426652,9.95331,11.489125,0.008412818,0.124232784,0.029239833,0.0,Car
1488359267,8.371373,11.287179,9.9265585,4.2426405,0.0040319455,0.048886225,0.019171491,0.0,Car
1488359272,8.099936,11.398697,9.861686,3.0,0.009034062,0.03033356,0.017560996,0.0,Car
1488359277,8.393616,11.001576,9.861693,3.1622777,0.008709446,0.032500263,0.019480113,0.0,Car
1488359282,8.120484,11.492929,9.830176,4.7958317,0.008085641,0.065485016,0.020800356,0.0,Car
1488359287,8.649002,11.199485,9.849788,4.1231055,0.008320164,0.057670686,0.024255738,0.0,Car
1488359292,7.869471,12.100504,9.833995,8.185352,0.0055341637,0.08168415,0.03396931,0.0,Car
1488359298,7.6642222,11.883214,9.8966,7.5498343,0.005329484,0.103945725,0.03643382,0.0,Car
1488359303,7.407535,12.02557,9.895282,6.3245554,0.0045433887,0.05963014,0.02267612,0.0,Car
1488359308,7.5871677,12.287982,9.893956,5.656854,0.0032358451,0.068936184,0.023901513,0.0,Car
1488359313,8.324693,11.237781,9.962532,4.582576,0.004292427,0.05950363,0.021929724,0.0,Car
1488359318,8.679053,11.17784,9.912537,2.0,0.002982582,0.051322747,0.017715883,0.0,Car
1488359323,8.422953,11.099133,9.917563,2.4494898,0.0029296663,0.027722057,0.014492308,0.0,Car
1488359328,8.13726,11.465282,9.898114,3.7416575,0.0064377207,0.040332813,0.01597522,0.0,Car
1488359333,7.772394,11.574864,9.889148,5.656854,0.0074492344,0.042929843,0.015215798,0.0,Car
1488359338,6.99427,12.801637,9.889855,12.4499,0.007737522,0.0683496,0.027496576,0.0,Car
1488359343,7.779309,12.581013,9.8646755,6.78233,0.007659937,0.056273255,0.023514139,0.0,Car
1488359348,7.788504,11.617558,9.850766,6.244998,0.009219224,0.09085685,0.030698454,0.0,Car
1488359353,8.26016,11.404909,9.881788,5.196152,0.003217069,0.069416456,0.024120305,0.0,Car
1488359358,7.8663054,11.209825,9.869872,4.582576,0.001094362,0.07820463,0.018669233,0.0,Car
1488359363,7.121143,11.487966,9.877712,7.0,0.004449256,0.09776088,0.028793354,0.0,Car
1488359368,7.4210086,11.671284,9.893604,6.4031243,0.0040268064,0.07186547,0.025832633,0.0,Car
1488359373,8.755863,11.441196,9.9017515,2.4494898,0.0015555808,0.042354327,0.013782888,0.0,Car
1488359378,8.333921,11.553376,9.904164,5.0,0.0048339856,0.05229737,0.02056854,0.0,Car
1488359383,6.4806952,12.870559,9.895976,10.099504,0.005396824,0.10512126,0.025608238,0.0,Car
1488359388,6.41218,12.132883,9.9058275,7.5498343,0.0037809052,0.12090549,0.02866263,0.0,Car
1488359393,7.2120824,11.846942,9.912883,8.774964,0.013771037,0.11626956,0.03566781,0.0,Car
1488359398,5.0443783,13.498779,9.965059,14.035668,0.0151332095,0.12367894,0.038597897,0.0,Car
1488359403,7.000828,12.669728,9.922706,9.055386,0.009984312,0.13270216,0.034305446,0.0,Car
1488359408,8.264952,11.429896,9.974814,4.358899,0.012990995,0.04608739,0.025675936,0.0,Car
1488359413,8.450735,11.251559,9.864262,3.6055512,0.002992845,0.04074329,0.019150438,0.0,Car
1488359418,8.428057,11.199418,9.885671,3.8729835,0.0042209188,0.051490474,0.018220406,0.0,Car
1488359423,8.065903,11.66771,9.894055,5.7445626,0.008509778,0.08491411,0.03176731,0.0,Car
1488359428,7.2842426,13.18994,9.897643,11.661903,0.013985405,0.0751377,0.031130457,0.0,Car
1488359433,7.114255,11.648048,9.882168,9.165152,0.011862929,0.050534815,0.027924169,0.0,Car
1488359438,6.1602097,14.1533785,9.876344,14.662878,0.014717248,0.11714135,0.038619984,0.0,Car
1488359443,7.9073744,12.161745,9.849992,7.483315,0.009678041,0.052827723,0.027470382,0.0,Car
1488359448,7.1389427,12.014695,9.891081,8.83176,0.0025648933,0.06951907,0.026582014,0.0,Car
1488359453,5.7866497,12.883591,9.867102,10.535654,0.002386176,0.056965556,0.022868123,0.0,Car
1488359458,8.4861965,11.759843,9.865322,3.8729835,0.0034364865,0.058311734,0.01978417,0.0,Car
1488359463,8.606578,11.22565,9.888317,3.1622777,0.0034801622,0.044847663,0.019463185,0.0,Car
1488359468,3.7298083,17.629438,9.888326,19.078785,0.0049689854,0.14552654,0.033259608,0.0,Car
1488359473,5.2673526,14.1165285,9.8666315,9.165152,0.0011443666,0.12001602,0.023597129,0.0,Car
1488359478,7.846383,11.910575,9.8955965,7.937254,0.0042480803,0.036494467,0.01811278,0.0,Car
1488359483,7.8975515,11.83597,9.906255,5.196152,0.016561955,0.043465834,0.029644586,0.0,Car
1488359488,6.7015595,12.300252,9.889648,10.677078,0.020186692,0.06317396,0.033254165,0.0,Car
1488359493,6.820922,12.320803,9.924092,14.071247,0.008266821,0.0541239,0.03163299,0.0,Car
1488359498,7.2906303,11.928007,9.864791,9.797959,0.014649258,0.060387067,0.031044113,0.0,Car
1488359503,6.780434,12.174106,9.920633,9.949874,0.018829072,0.11328645,0.041494533,0.0,Car
1488359508,5.083871,13.440002,9.879138,14.282857,0.012776755,0.11807062,0.030253988,0.0,Car
1488359513,6.059553,14.131137,9.910795,13.453624,0.0074942876,0.06140851,0.029686416,0.0,Car
1488359518,6.9614806,12.613314,9.898159,7.4161983,0.011026416,0.088227555,0.033545263,0.0,Car
1488359523,8.442111,11.123042,9.866066,3.8729835,0.015595378,0.041268222,0.024237169,0.0,Car
1488359528,8.225503,11.197693,9.835853,4.0,0.006142238,0.05966323,0.026738247,0.0,Car
1488359533,7.3868937,11.898007,9.791479,8.062258,3.776022E-4,0.1191907,0.025899956,0.0,Car
1488359538,7.9128056,10.777656,9.826472,3.0,0.0017132085,0.040257327,0.013127126,0.0,Car
1488359543,8.678842,11.6139765,9.841768,4.0,0.0018275445,0.0479061,0.016099447,0.0,Car
1488359548,6.9692636,11.027622,9.89132,4.1231055,0.0034442863,0.093620814,0.022057671,0.0,Car
1488359553,8.933936,11.049913,9.887837,1.0,0.014822057,0.054695893,0.028215362,0.0,Car
1488359558,8.989481,11.275402,10.041499,1.7320508,0.016931482,0.0530623,0.031756382,0.0,Car
1488359563,7.9294996,11.447099,9.932004,5.3851647,0.0032008223,0.047805402,0.021460664,0.0,Car
1488359568,8.167655,11.166274,9.842548,3.4641016,0.002792729,0.044194665,0.016506905,0.0,Car
1488359573,8.624418,11.039442,9.842867,3.0,0.019108707,0.044278316,0.028909571,0.0,Car
1488359578,8.559942,11.116628,9.863361,2.0,0.0034442863,0.035839826,0.015275728,0.0,Car
1488359583,8.747822,10.975563,9.943822,1.4142135,0.0027559705,0.043509483,0.015737696,0.0,Car
1488359588,8.023089,11.715356,9.94577,7.0,0.002299782,0.10968414,0.038357746,0.0,Car
1488359593,8.154371,11.596065,9.888314,6.708204,0.024553753,0.11792939,0.05564403,0.0,Car
1488359598,7.542218,12.0564165,9.842743,9.055386,0.013531542,0.09637535,0.0452983,0.0,Car
1488359603,6.2021894,13.417566,9.912149,15.459625,0.026549343,0.125409,0.057790495,0.0,Car
1488359608,6.022859,13.687089,10.03679,20.952328,0.014610893,0.21394517,0.07143409,0.0,Car
1488359613,6.2799454,14.969806,10.121394,19.157244,0.010545651,0.30433208,0.16822405,0.0,Car
1488359618,9.012233,10.843316,10.019334,1.0,0.017200649,0.29708397,0.19537401,0.0,Car
1488359623,8.564565,11.185306,9.919126,3.0,0.0072792103,0.10083446,0.042204652,0.0,Car
1488359628,8.379918,11.532383,9.904096,4.8989797,0.0113671655,0.088447146,0.0315395,0.0,Car
1488359633,7.1302457,11.681271,9.841451,6.928203,0.0061005247,0.068689644,0.0229097,0.0,Car
1488359638,7.0203238,12.817595,9.854761,12.767145,0.0081277285,0.071716204,0.025191361,0.0,Car
1488359643,6.6444817,12.329425,9.889795,13.711309,0.0072975145,0.07270332,0.024987064,0.0,Car
1488359648,6.5174375,14.093996,9.948224,20.322401,0.0022597592,0.08073383,0.028474864,0.0,Car
1488359653,5.9664173,14.610449,10.061737,23.17326,0.002127281,0.13248442,0.037833072,0.0,Car
1488359658,7.1059895,13.104042,10.057415,12.529964,0.004962965,0.080352366,0.024501918,0.0,Car
1488359663,9.18394,10.524551,9.886753,0.0,5.886752E-4,0.034270436,0.008855691,0.0,Car
1488359668,8.878652,10.943066,9.878208,1.0,0.0015609908,0.03666776,0.01245083,0.0,Car
1488359673,8.184573,11.287457,9.895697,3.0,0.0038585865,0.046945747,0.016367402,0.0,Car
1488359678,8.423227,11.575263,9.899029,7.3484693,0.0036097209,0.04955194,0.019522278,0.0,Car
1488359683,6.46793,14.347224,9.928606,18.52026,0.0036258295,0.163342,0.03642956,0.0,Car
1488359688,6.0781026,14.710594,9.924514,18.681541,0.009830771,0.09425221,0.033307344,0.0,Car
1488359693,7.8675013,11.507813,9.883171,5.477226,0.0029070713,0.0793707,0.025909534,0.0,Car
1488359698,9.560809,10.162503,9.865864,0.0,2.0713323E-4,0.04149451,0.004402535,0.0,Car
1488359703,9.605948,10.114131,9.861669,0.0,4.8434644E-4,0.0028492634,0.001396816,0.0,Car
1488359708,9.595509,10.120016,9.8613405,0.0,2.0713323E-4,0.0029982212,0.0014429397,0.0,Car
1488359713,9.587571,10.125598,9.86369,0.0,4.8434644E-4,0.0028492634,0.001438732,0.0,Car
1488359718,9.598891,10.135272,9.864432,0.0,3.776022E-4,0.002710526,0.00150421,0.0,Car
1488359724,9.589213,10.122619,9.863398,0.0,3.776022E-4,0.0025744408,0.0014630207,0.0,Car
1488359729,9.573938,10.130507,9.861812,0.0,2.0713323E-4,0.0029982212,0.0014444941,0.0,Car
1488359734,9.564734,10.137498,9.863108,0.0,2.0713323E-4,0.0030752309,0.0014550062,0.0,Car
1488359739,9.549037,10.154498,9.8587675,0.0,2.0713323E-4,0.0033387062,0.0014447615,0.0,Car
1488359744,9.547251,10.16221,9.864647,0.0,2.0713323E-4,0.003315893,0.0014963831,0.0,Car
1488359749,9.560892,10.151519,9.863906,0.0,2.0713323E-4,0.003163475,0.0014365405,0.0,Car
1488359754,9.555904,10.16121,9.863804,0.0,2.0713323E-4,0.003481044,0.0014689185,0.0,Car
1488359759,9.45465,10.23609,9.860044,0.0,4.8434644E-4,0.07682676,0.008269525,0.0,Car
1488359764,9.413029,10.245865,9.863552,0.0,2.0713323E-4,0.031977076,0.013856285,0.0,Car
1488359769,9.607112,10.101937,9.86063,0.0,4.968493E-4,0.049736418,0.0059548146,0.0,Car
1488359774,8.520797,11.606992,9.903696,3.6055512,4.8434644E-4,0.10196576,0.020560268,0.0,Car
1488359779,8.220331,11.424095,9.905838,5.3851647,0.0029557245,0.093167834,0.03202369,0.0,Car
1488359784,6.283041,14.698179,9.924747,12.409674,0.0035202515,0.11251213,0.03589529,0.0,Car
1488359789,6.060924,14.321563,9.916849,22.181072,0.00930169,0.15987274,0.052983947,0.0,Car
1488359794,5.731971,14.298557,9.934092,25.96151,0.009879396,0.18117993,0.051898006,0.0,Car
1488359799,5.258339,14.656057,9.905027,16.52271,0.0053656185,0.10010289,0.03120341,0.0,Car
1488359804,4.914869,13.912282,9.892783,15.588457,0.0038476428,0.09645566,0.02522078,0.0,Car
1488359809,7.9254093,12.002613,9.8943815,7.483315,0.0018739452,0.04538281,0.017505487,0.0,Car
1488359814,6.4870024,12.778929,9.872999,12.884099,0.0029036414,0.090283714,0.024410818,0.0,Car
1488359819,6.377467,13.35777,9.8856,13.56466,0.0038906473,0.09782245,0.023747936,0.0,Car
1488359824,8.68422,11.147034,9.92018,2.828427,0.0041627493,0.030167,0.015600782,0.0,Car
1488359829,5.958632,13.905415,9.913252,13.820275,0.0018694401,0.09798497,0.027391227,0.0,Car
1488359834,7.5261965,12.173856,9.868061,12.569805,0.0019398887,0.05761055,0.02202261,0.0,Car
1488359839,6.2121215,14.509402,9.889175,17.435596,0.0038641458,0.06458111,0.025449056,0.0,Car
1488359844,8.19551,12.892189,9.906767,7.6811457,0.0030617362,0.0801786,0.020583747,0.0,Car
1488359849,8.329796,12.012657,9.969034,3.8729835,7.890286E-4,0.14595494,0.039899904,0.0,Car
1488359854,6.4967356,13.768651,9.981776,13.341664,0.023738943,0.19831067,0.08733224,0.0,Car
1488359859,7.949419,11.597692,9.8962755,7.1414285,0.0059688953,0.2578128,0.10732706,0.0,Car
1488359864,7.99088,11.507278,9.904684,3.6055512,0.1414314,0.26331404,0.20113716,0.0,Car
1488359869,7.2790794,12.39427,9.893914,9.949874,0.011187881,0.2175098,0.07198291,0.0,Car
1488359874,7.84692,11.59617,9.888528,6.244998,0.013668038,0.2114865,0.06528324,0.0,Car
1488359879,8.191411,11.817157,9.906744,6.244998,0.072743684,0.3907604,0.28348818,0.0,Car
1488359884,8.365617,11.382749,9.874062,5.7445626,0.0068649407,0.1831146,0.058730952,0.0,Car
1488359889,7.5714602,12.374607,9.90025,10.440307,0.0056619565,0.08254193,0.030939186,0.0,Car
1488359894,7.8127503,11.314592,9.890439,6.0827627,0.0019307754,0.09904794,0.03065186,0.0,Car
1488359899,7.381782,11.720176,9.836386,9.327379,0.0070021763,0.17493263,0.037363146,0.0,Car
1488359904,7.6082606,11.633194,9.937786,5.7445626,0.0040473184,0.26401588,0.07977122,0.0,Car
1488359909,7.8674326,11.349548,9.923205,5.8309517,0.010773812,0.3508598,0.13209203,0.0,Car
1488359914,8.775481,11.846675,9.902936,4.582576,0.011879784,0.33764443,0.18477942,0.0,Car
1488359919,9.316429,10.39205,9.869514,0.0,0.0037425857,0.20375991,0.067512915,0.0,Car
1488359924,9.0108,10.462906,9.863244,0.0,0.0028298204,0.035207015,0.01179319,0.0,Car
1488359929,9.19799,10.494348,9.888269,0.0,0.0026772246,0.23703378,0.06792502,0.0,Car
1488359934,9.15211,10.3285055,9.887668,0.0,7.1457616E-4,0.17288846,0.07753553,0.0,Car
1488359939,9.300569,10.24545,9.866244,0.0,0.0030769776,0.15325402,0.0844121,0.0,Car
1488359944,8.272668,11.426633,9.897318,4.2426405,0.00374586,0.22686669,0.093363516,0.0,Car
1488359949,9.316235,10.298842,9.867569,0.0,7.1457616E-4,0.045580912,0.013179423,0.0,Car
1488359954,9.3065195,10.542387,9.872795,0.0,3.776022E-4,0.01864447,0.0053619677,0.0,Car
1488359959,8.932344,10.939045,9.863464,1.0,3.776022E-4,0.035759635,0.0052417195,0.0,Car
1488359964,9.78336,9.99356,9.857062,0.0,5.781615E-4,0.0052433307,0.0016388954,0.0,Car
1488359969,9.835025,9.879717,9.858025,0.0,2.910873E-4,0.0023784528,0.0011003298,0.0,Car
1488359974,9.833042,9.883387,9.857762,0.0,2.910873E-4,0.0018427016,6.698581E-4,0.0,Car
1488359979,9.827038,9.87547,9.853234,0.0,3.3284404E-4,0.0015152605,6.927533E-4,0.0,Car
1488359984,9.829136,9.881347,9.856604,0.0,3.2797686E-4,0.0018505489,6.655827E-4,0.0,Car
1488359989,9.831355,9.874818,9.853862,0.0,2.7346797E-4,0.0013297922,6.8066386E-4,0.0,Car
1488359994,9.8211565,9.88054,9.856165,0.0,2.7346797E-4,0.0012850005,6.615388E-4,0.0,Car
1488359999,9.81998,9.895581,9.85551,0.0,2.7346797E-4,0.0025178553,9.386183E-4,0.0,Car
1488360004,9.796844,9.902938,9.854044,0.0,2.8259124E-4,0.0019747901,8.7255635E-4,0.0,Car
1488360009,9.822899,9.874985,9.854239,0.0,2.3279927E-4,0.0018580697,7.38421E-4,0.0,Car
1488360014,5.2357616,18.643316,10.200978,26.381811,2.3279927E-4,4.4046702,1.2393427,12.0415945,Car
1488360019,8.688182,12.84716,9.943042,5.2915025,0.021371344,3.2927392,0.7092621,5.656854,Car


% Iris Panorel walking
1488307121,9.806495,9.883665,9.847858,0.0,0.0010801455,0.1319658,0.02742092,0.0,Idle
1488307126,9.543083,10.266157,9.881893,0.0,0.0015499505,0.8704273,0.050900277,0.0,Foot
1488307131,9.848002,9.8902855,9.870997,0.0,0.0014092713,0.025091598,0.009499309,0.0,Foot
1488307136,9.848725,9.898267,9.875015,0.0,0.0015682443,0.0171217,0.006853334,0.0,Foot
1488307141,9.853888,9.907807,9.879886,0.0,0.003682335,0.10951031,0.017675959,0.0,Foot
1488307146,9.382814,10.586071,9.869338,0.0,0.006986093,1.0513517,0.3828022,0.0,Foot
1488307151,8.632161,11.330286,9.986158,3.0,0.07726168,0.9316024,0.40786177,0.0,Foot
1488307156,8.360715,11.279481,9.991849,2.4494898,0.04222328,0.9294902,0.3987154,0.0,Foot
1488307161,8.72488,13.504673,10.092025,5.5677643,0.1416868,2.279497,0.83293146,2.6457512,Foot
1488307166,7.382809,13.24069,10.146583,11.575837,0.17728136,2.1644416,0.9918584,1.7320508,Foot
1488307171,7.7829065,12.91711,10.105635,8.5440035,0.09949339,2.695177,1.0475446,3.6055512,Foot

% I. Panorel walking some more
1488372718,9.344407,10.5530615,9.800702,0.0,0.028118636,1.4741944,0.27593106,1.4142135,Foot
1488372723,3.9889495,13.666108,9.737184,13.341664,0.23981786,6.425926,2.9730487,10.0,Foot
1488372769,2.2937639,18.097275,9.658537,58.429443,0.038088363,7.299296,1.5252274,28.618176,Foot
1488372774,4.041098,16.525915,9.283217,28.05352,0.24366847,5.414047,1.6503999,10.246951,Foot
1488372779,4.990888,16.274836,9.373928,28.178005,0.42994383,5.8633413,1.4135468,5.2915025,Foot
1488372788,2.4897468,20.29804,9.640685,43.72642,0.2859943,6.0750356,1.8238788,12.922848,Foot
1488372797,3.4528632,18.781057,9.18504,30.643106,0.22039472,4.5569067,1.3609339,8.83176,Foot
1488372806,1.8210042,16.718899,9.31236,31.416555,0.3087938,6.0734634,1.9849766,11.83216,Foot
1488372817,1.9133948,23.370996,9.499391,47.56049,0.10434408,6.5309105,1.7788656,14.247807,Foot
1488372823,4.846058,13.716684,9.195599,26.57066,0.192497,5.138597,1.3072685,9.899495,Foot
1488372832,2.380023,16.32068,9.568044,46.818798,0.16827625,7.575902,1.8848807,16.124516,Foot
